word,translation
590301,"n. 责备, 耻辱\nvt. 责备, 申斥, 使丢脸"
590317,"n. 堕落的人, 恶棍, 被神遗弃的人\na. 堕落的, 邪恶的\nvt. 斥责, 非难, 拒绝"
590335,"v. 繁殖, 再生, 复制, 生殖\n[计] 复制"
590354,"n. 再现, 复制, 生殖, 繁殖, 复制品\n[医] 生殖, 复现(心理)"
590371,"a. 生殖的, 再生的, 复制的\n[医] 生殖的, 复现的"
590404,"n. 谴责, 非难\n[法] 谴责, 申诉, 责备"
590411,"vt. 责备, 责骂, 非难\n[法] 共和国, 共和政体, 社团"
590429,"n. 爬行动物, 爬虫, 卑鄙的人\na. 爬行的, 爬虫类的, 卑鄙的"
590435,"a. 爬虫类的, 像爬虫的, 卑鄙的\nn. 爬行动物"
590441,"n. 共和国, 共和政体, 团体, 界"
590533,"n. 共和主义者, 共和党员\na. 共和政体的, 共和国的, 共和主义的"
590552,"vt. 声明离婚, 拒绝, 拒付, 拒绝履行\n[经] 拒付(公债,国债等)"
590564,"n. 反感, 厌恶, 不一致, 矛盾, 抵触\n[法] 不一致, 矛盾, 不一致之处"
590567,"a. 讨厌的, 不愉快的, 厌恶的, 不一致的, 矛盾的, 反对的\n[法] 不一致的, 不相当的, 矛盾的"
590577,"n. 击退, 拒绝\nvt. 厌恶, 击退, 拒绝"
590582,"n. 击退, 排斥力, 反感\n[医] 排斥, 斥力"
590587,"a. 排斥的, 可恶的, 击退的"
590608,"a. 受好评的, 有声望的, 规范的\n[法] 声誉好的, 可尊敬的"
590611,"n. 名誉, 名声, 声望\n[法] 名声, 名誉, 公认证据"
590615,"n. 名望, 名气, 声望\nvt. 认为, 以为"
590616,"a. 名誉好的, 被称为...的, 有...名气的\n[法] 好名誉的, 驰名的, 号称的"
590629,"n. 请求, 需要, 申请书\nvt. 请求, 要求, 邀请\n[计] 请求"
590699,"n. 安魂曲, 安灵曲, 挽歌, 悲歌"
590707,"vt. 需要, 命令, 要求\n[法] 需要, 要求, 命令"
590712,a. 必需的
590718,"n. 需求, 必要条件, 要求\n[化] 要求"
590742,"n. 必需品, 要素, 必要物品\na. 必要的, 需要的"
590769,"n. 酬答, 还礼\n[法] 报答, 回报, 报复"
590770,"vt. 报答, 酬答, 还礼"
590919,"[计] 重安排, 重调度\n[化] 修订计划"
590925,"vt. 废止, 使无效, 取消, 撤消, 解除\n[经] 取消, 废除"
590941,"n. 废止, 取消, 使无效, 撤消\n[经] 解除, 取消"
590953,"n. 敕令, 诏书, 抄书\n[法] 敕命, 诏书, 命令"
590959,"n. 援救, 解救, 营救\nvt. 援救, 救出, 营救"
590989,"n. 研究, 调查, 考察\nvi. 研究, 调查"
591043,n. 研究人员
591099,"n. 相似处, 类似, 肖像"
591102,"vt. 相似, 类似"
591112,"vt. 愤恨, 憎恶, 怨恨"
591115,"a. 岔恨的, 易怨恨的, 不满的, 显然不满的"
591121,"n. 怨恨, 愤恨"
591136,"n. 保留, 预定, 保留品, 保留地\n[经] 预定, 预约, 权益保留"
591145,"n. 储备品, 贮量, 后备军, 自然保护区, 保留, 拘谨, 节制, 储备金\nvt. 保留, 保存, 预订, 延期, 推迟"
591271,"a. 保留的, 预备的, 预定的, 腼腆的, 不露感情的, 含蓄的, 缄默的, 冷淡的\n[法] 用作储备的, 保留的, 预定的"
591317,"n. 贮水池,贮藏处,贮备"
591318,n. 后备军人
591320,"n. 贮水池, 贮藏处, 贮备, 水库\nvt. 储藏"
591330,"n. 重新设定, 重新组合, 重排版\nvt. 重新设定, 重置, 重新组合\nvi. 重置, 清零\n[计] 重置, 清零"
591378,v. (使)重新定居
591389,"vt. 改造, 使成新的形状, 打开新局面\nvt. 整形\nvi. 整形\n[计] 整形"
591408,"vt. 重新洗牌, 改组, 撤换\nn. 重新洗牌, 改组, 撤换"
591417,"vi. 住, 居留, 属于\n[法] 居住"
591420,"n. 住宅, 居留, 驻扎, 居住期间\n[医] 住房"
591433,"n. 住处\n[法] 住处, 管辖区"
591434,"n. 居民, 常驻程序, 居住者, 留鸟\na. 居留的, 定居的"
591488,"a. 住宅的, 与居住有关的\n[法] 有关居住的, 房产的:居所的, 适于居住的"
591500,n. 居民；房客；住院医生（resident的复数）
591508,"a. 残渣的, 剩余的\nn. 残渣, 剩余, 余数"
591626,"n. 残渣, 剩余, 余数\n[化] 残基"
591645,"vt. 辞职, 放弃, 使顺从\nvi. 辞职, 屈从"
591655,"n. 辞职, 辞呈, 听从\n[经] 辞职"
591659,"a. 服从的, 听任的, 已辞职的"
591672,"n. 弹回, 有弹力, 恢复力\n[化] 回弹"
591677,"a. 弹回的, 有弹力的\n[医] 回弹的, 回能的"
591688,n. 树脂\nvt. 涂树脂于
591784,"v. 抵抗, 耐得住, 抵制, 反抗\nn. 防染材料"
591799,"n. 抵抗力, 反抗, 耐力, 阻力, 电阻\n[化] 抵抗"
591898,"n. 抵抗者, 反抗者\na. 抵抗的, 反抗的, 耐...的"
591999,"n. 果断的人\na. 坚决的, 刚毅的, 毅然的"
592003,"n. 解析, 决心, 坚定, 决定, 决议, 消除, 解答, 分解\nn. 图形分辨率\n[计] 图形分辨率"
592042,"vi. 决定, 分解, 决心\nvt. 使分解, 解析, 解决, 消除, 决心\nn. 决定之事, 决心, 坚决"
592047,"a. 下定决心的, 断然的"
592060,"n. 共鸣, 回声, 反响, 谐振, 共振\n[化] 共振"
592098,"a. 共鸣的, 反响的, 洪亮的, 共振的\n[医] 反响的, 叩响的, 共鸣的, 共振的"
592134,"v. (使)共鸣, (使)共振"
592191,"n. 度假胜地, 手段, 凭借, 常去之地\nvi. 诉诸, 常去"
592206,"vi. 回响, 鸣响, 反响, 驰名, 被传遍\nvt. 使回响, 传颂"
592209,"a. 响亮的, 轰动的"
592212,"n. 资源, 财力, 办法, 策略, 急智, 消遣\n[计] 资源"
592297,"a. 资源丰富的, 策略的, 机智的\n[法] 资源丰富的, 善于遂机应变的, 足智多谋的"
592301,n. 资源；物力（resource的复数）
592317,"n. 尊敬, 尊重, 问候\nvt. 尊敬, 注意, 遵守"
592323,"a. 值得尊重的, 人格高尚的, 相当数量的\nn. 品格高尚的人"
592328,a. 受尊敬的
592332,"a. 表示尊敬的, 有礼貌的, 谦恭的"
592336,"a. 分别的, 各自的"
592337,"adv. 各自地, 独自地, 个别地, 分别地"
592351,"n. 呼吸, 一口气, 呼吸作用\n[化] 呼吸"
592364,a. 呼吸的\n[医] 呼吸的
592437,"n. 暂缓, 缓期执行\nvt. 使暂缓"
592447,"a. 辉煌的, 灿烂的"
592455,"vt. 以...回答\nvi. 回答, 响应, 回报, 有反应, 承担责任"
592468,"a. 回答的, 应答的, 反射的\nn. 应答者, 被告"
592470,n. <律>（尤指离婚案的）被告( respondent的名词复数 )
592481,"n. 反应, 回答, 响应\n[计] 应答"
592524,"n. 责任, 职责, 负担, 可靠性\n[化] 职责"
592533,"a. 有责任的, 负责的, 责任重大的\n[法] 应负责任的, 有责任的, 能履行责任的"
592542,"a. 回答的, 应答的, 易感应的"
592544,n. 强烈的反应\n[计] 响应能力
592568,"n. 休息, 睡眠, 安息, 稍息, 静止, 支架, 休息处, 其余者, 剩余部分\nvi. 休息, 睡, 长眠, 安心, 静止, 停止, 安置, 依赖\nvt. 使休息, 使支撑, 把...寄托于"
592616,"v. 重新开始, 重新启动\n[计] 重新启动"
592652,"vt. 重新叙述, 重申\n[法] 重新陈述, 再申明, 重申"
592660,"n. 餐馆, 饭店"
592668,n. 饭店( restaurant的名词复数 )
592669,n. 餐馆老板
592731,"n. 归还, 偿还, 赔偿\n[医] 整复, 恢复, 转回(胎头)"
592739,"a. 不愿向前走的, 倔强的, 难驾御的"
592741,n. 难以驾御；倔强
592742,"a. 不安静的, 慌张的, 休息不充分的\n[医] 不安静的, 不宁的"
592758,"n. 恢复, 归还, 复位\n[医] 恢复, 康复, 复位, 回复, 修复"
592778,"a. 恢复健康的, 滋补的\nn. 兴奋药, 补药"
592783,"vt. 回复, 恢复, 归还, 修补, 修复\nvt. 还原\nvi. 还原\n[计] 还原"
592794,a. 精力充沛的；精力恢复的
592809,"vt. 抑制, 阻止, 束缚\n[法] 抑制, 遏制, 制止"
592815,"a. 限制的, 拘谨的, 克制的"
592825,"n. 抑制, 克制, 束缚\n[医] 约束, 拘束"
592839,"vt. 限制, 限定, 约束\n[医] 限制"
592842,"a. 受限制的, 有限的"
592871,"n. 限制, 限定, 约束\n[计] 限定"
592896,"a. 限制的, 约束的, 限定的\nn. 限制词"
592939,"vt. 更改结构, 重建, 调整"
592942,[计] 重构的
592988,"n. 结果, 成绩, 答案\nvi. 产生, 结果, 致使\n[计] 结果"
593020,"a. 结果的, 合成的\nn. 结果, 合力, 生成物"
593038,"[计] 结果的, 合成的"
593046,n. 结果；成绩（result的复数）
593049,"vt. 重新开始, 取回, 恢复\nvi. 再开始\nn. 摘要, 个人简历\n[计] 继续执行"
593079,vi. 重铺路面\nvi. 重新露面
593086,"vi. 再起, 复活, 复生"
593088,"n. 再起, 复活, 再现"
593093,"vi. 复活\nvt. 使复活, 复兴, 恢复, 盗掘"
593098,"n. 复活, 复兴, 恢复, 掘墓盗尸\n[法] 复活, 恢复, 修复"
593119,"v. (使)复苏, (使)复兴"
593142,"n. 零售\na. 零售的\nvt. 零售, 详述, 传播\nvi. 零售"
593183,"n. 零售商人, 传播的人\n[经] 零售商"
593185,n. 零售业
593189,v. 零售；转述（retail的第三人称单数）
593190,"vt. 保持, 保有, 留住, 记得, 付定金聘请\n[经] 保留, 留存"
593214,"n. 家臣, 侍从, 保持者\n[化] 保持器"
593231,"vt. 再取, 取回, 重摄\nn. 重拍, 取回"
593236,"vt. 报复, 回敬\nvi. 报复, 以牙还牙"
593241,"n. 报复\n[法] 报仇, 报复, 回敬"
593259,"n. 阻止, 延迟\nvt. 妨碍, 延迟, 使减速\nvi. 减速, 延迟"
593277,a. 智力上迟钝的
593349,"vt. 再讲, 重复, 重说"
593360,"n. 保持, 留置, 保留, 保持力, 保留物, 记忆, 停滞, 固位\n[计] 保贸, 保持"
593399,"a. 保持的, 有保持力的, 记性好的"
593421,"v. 再想, 重想"
593440,"n. 无言, 沉默, 勉强"
593443,"a. 无言的, 沉默的, 不情愿的\n[法] 言不尽意的, 沈默寡言的, 有保留的"
593481,"n. 网眼, 网状, 网状物\n[医] 网状形成"
593543,n. 视网膜\n[医] 视网膜
593657,"n. 随行人员, 侍从们"
593676,"n. 隐居\nvi. 引退, 退役, 退休, 退去, 撤退, 退却\nvt. 使...撤退, 辞退"
593689,"a. 隐退的, 退休的, 退役的\n[经] 退休的, 已收回的"
593700,"n. 退休人员, 退休者\n[法] 退休者, 退职者"
593702,"n. 退休, 隐居, 撤退\n[经] 退休, 退股, (固定资产)报废"
593744,"a. 行将隐退的, 行将退休的, 就寝的"
593764,[化] 重新装备
593771,"n. 反驳, 顶嘴, 蒸馏器, 曲颈甑\nvi. 反驳, 回嘴, 反击\nvt. 反击, 反驳, 蒸馏"
593791,"v. 润饰, 修整\nn. 润饰, 修整, 修整部分"
593798,"vt. 追溯, 折回, 绕回\n[电] 返驰"
593809,"v. 缩回, 收回, 取消, 撤消"
593841,"vt. 重新训练, 再训练"
593876,"n. 休息寓所, 撤退, 隐居, 退避\nvi. 撤退, 隐退, 向后倾\nvt. 退(棋)"
593888,"vt. 紧缩, 减少, 删除\nvi. 削减费用"
593892,"n. 紧缩, 节省, 删节\n[医] 赘余组织切除术"
593900,"n. 报应, 惩罚, 报酬\n[法] 惩罚, 报应, 报答"
593918,"n. 取回, 恢复, 检索\n[计] 检索"
593955,"vt. 取回, 挽回, 弥补, 恢复, 补偿, 回忆, 检索\nvi. 找回猎物\nn. 取回, 恢复, 救险球\n[计] 检索"
593959,n. 取回的人
593969,"n. 制动火箭, 减速火箭；（服装式样等）重新流行"
593988,"a. 反动的, 追溯的, 有追溯效力的\n[经] 有追溯效力的"
594078,"a. 后退的, 倒退的, 退步的\nvi. 倒退, 退步, 回顾"
594202,"n. 回顾, 追忆, 回溯\nv. 回顾, 追忆"
594208,"n. 回顾, 追忆, 反省\n[医] 追想, 回忆"
594210,"a. 回顾的, 怀旧的, 在后面的\nn. 回顾展"
594292,"n. 回来, 返回, 来回票, 归还, 报答, 利润率, 报告书\na. 返回的, 回程的, 报答的, 反向的, 重现的, 复原的\nvi. 返回, 归还, 回来\nvt. 归还, 还, 回报, 产生, 反射, 报告, 申报, 退回\n[计] 返回"
594512,"n. 使重新统一, 使重新团结"
594517,"n. 团圆, 重聚\n[医] 再连合, 复连[合]"
594522,v. (使)再联合
594554,vt. 再使用\nn. 重新使用
594565,"n. 路透社, 路透通讯社"
594576,"n. 一次回转\nv. 加快转速\n[计] 反转, 周, 转数"
594601,vt. 再评价
594607,"vt. 换新鞋面, 修理, 修补, 修改\n[经] 整修, 补, 修改"
594625,"vt. 露出, 显示, 透露, 揭露, 泄露, (神)启示\nn. 窗侧, 门侧"
594634,"a. 暴露的, 显露的, 揭露的"
594646,"n. 作乐, 狂欢\nvi. 狂欢作乐, 陶醉, 着迷\nvt. 耗费"
594649,"n. 揭露, 泄露, 发觉, 默示, 启示"
594674,"n. 闹饮, 狂欢"
594680,"n. 报仇, 复仇, 报复\nvt. 报仇, 报复"
594700,"n. 收入, 岁入, 税收, 税务局\n[经] 岁入, 税收, 税务局"
594760,"vi. 回响, 反响, 被反射\nvt. 使反响, 使回响, 反射\na. 回响的, 反射的"
594789,"vt. 崇敬, 敬畏, 尊敬"
594791,"v. 崇敬, 尊崇, 敬畏（ revere的过去式和过去分词 ）\na. 可敬的, 尊敬的"
594792,"n. 尊敬, 敬重, 敬礼, 尊严, 威望\nvt. 崇敬, 敬畏, 尊敬"
594797,"n. 教士, 大人(对教士的尊称)\na. 应受尊敬的, 教士的"
594802,"a. 尊敬的, 虔诚的"
594805,"adv. 虔诚地, 恭敬地"
594809,"n. 梦想, 沉思, 幻想曲\n[医] 出神, 幻想"
594818,"n. 翻转, 颠倒, 反转\n[医] 逆转, 颠倒"
594828,"n. 相反, 背面, 倒退, 挫折, 失败\na. 反面的, 相反的, 反向的, 颠倒的\nvt. 使颠倒, 使逆转, 使倒退, 使反向\nvi. 倒退, 反向, 倒转, 反转\n[计] 反转"
594992,"a. 可逆的, 可撤消的\nn. 双面可用织物"
595051,"n. 回复, 复原, 归还, 继承权\n[化] 返硫"
595071,"vi. 恢复, 复归, 回复, 还原\nvt. 使回复原状, 使回转\nn. 恢复原信仰的人\n[计] 还原"
595106,"n. 检讨, 复习, 回顾, 检阅, 评论\nvt. 温习, 检讨, 评论, 再检察, 复审\nvi. 复习功课, 写评论"
595124,"n. 评论者, 书评作者, 评论家, 剧评家, 报刊评论家"
595129,"v. 辱骂, 斥责"
595142,"n. 校订, 修正, 改样\nvt. 校订, 修正, 校正"
595143,a. 改进的
595174,"n. 校订, 修正, 修订本, 修订版\n[计] 修订版"
595192,"vt. 再访, 重游, 重临\nn. 再访问"
595206,"[医] 复苏, 回生, 复新"
595207,"vt. 使恢复生气, 使复活, 使复兴"
595214,"n. 复兴, 复活, 恢复精神, 苏醒\n[医] 复苏, 回生, 精神重振"
595224,"vt. 使苏醒, 使复兴, 使振奋, 回想起, 重播\nvi. 苏醒, 复活, 复兴, 恢复精神"
595271,"vt. 撤回, 废除\nvi. 藏牌\nn. 藏牌\n[计] 取消权限程序"
595282,"n. 叛乱, 反抗, 反感\nvi. 叛乱, 反抗, 起义, 厌恶, 反感\nvt. 使反感, 使恶心"
595289,"a. 背叛的, 叛乱的, 厌恶的"
595297,"n. 革命, 大变革, 旋转, 转数, 循环\n[化] 回转"
595308,"n. 革命者, 革命党人\na. 革命的, 革命性的"
595333,"vt. 向...鼓吹革命, 使发生革命性剧变"
595344,"v. (使)旋转, 反复考虑, 循环出现"
595349,n. 左轮手枪\n[化] 旋转炉
595389,"n. 时事剧, 活报剧"
595397,"n. 剧变, 厌恶, 强烈反感\n[医] 诱导法"
595409,"n. 报酬, 酬谢, 赏金\nvt. 奖赏, 酬谢, 给...应有报应"
595419,"a. 有益的, 有报酬的, 报答的"
595443,vt. 重绕\nn. 重绕\n[计] 反绕
595462,"vt. 重做, 修订, 修改\n[经] 再加工, 再制, 返工"
595472,"vt. 重写, 改写, 改写新闻, 书面答复\nvi. 修改旧作\nn. 改写的作品\n[计] 重写"
595489,n. 雷克斯（男子名）；国王；君主
595527,n. 雷诺兹（姓氏）
595834,"n. 吟诵史诗, 狂文, 狂喜, 狂想曲"
596017,"n. 修辞, 修辞学, 雄辩(术)"
596018,"a. 修辞学的, 符合修辞学的, 修辞的"
596087,n. 类风湿性关节炎
596161,n. 莱茵石
596171,"n. 钱, 现金, 犀牛"
596189,n. 犀牛
596584,n. 罗兹岛（希腊东南端佐泽卡尼索斯群岛中最大的岛屿）；罗兹市（罗兹岛上的港口城市）
596646,n. 杜鹃
596820,"n. 大黄, 大黄根"
596867,"n. 韵, 押韵, 韵文\nvi. 押韵\nvt. 使押韵, 用韵诗表达"
596931,"n. 旋律, 节奏, 韵律, 匀称, 张弛节律\n[医] 节律"
596944,"a. 有韵律的, 有节奏的"
596951,"a. 有韵律的, 有节奏的\n[医] 节律的"
596996,"n. 肋骨, 肋状物, 笑话\nvt. 装肋状物于, 戏弄"
597011,"a. 说话猥亵的, 下流的, 粗俗的\nn. 说下流话的人"
597039,"n. 缎带, 色带, 带状物\nvt. 用丝带装饰, 把...撕成条状\nvi. 形成带状\n[计] 带状条, 格式栏"
597204,"n. 米, 米饭, 稻\nvt. 将...压成米粒状"
597255,"a. 富裕的, 富饶的, 浓厚的, 贵重的"
597272,n. 理查德（男子名）
597327,n. 理查兹（姓氏）
597328,n. 理查森（姓氏）
597355,"pl. 财富, 财产, 富有\n[经] 财富, 财宝, 房地产"
597373,"adv. 富裕地, 丰富地, 充分地"
597375,n. 里士满（美国弗吉尼亚首府）
597383,"n. 富裕, 丰富, 肥沃"
597386,里氏震级
597425,n. 草堆\nvt. 把...堆成垛
597481,"a. 患佝偻病的, 虚弱的, 摇摆的\n[医] 佝偻病的"
597501,"n. 里基（男子名, 等于Rick, Rickie）"
597526,"vt. 免除, 以...清除, 使获自由, 使摆脱\n[法] 免除, 清除, 摆脱"
597547,"n. 谜, 谜语, 粗筛\nvt. 解谜, 给...出谜, 筛, 寻根究底地检验, 充满于\nvi. 出谜"
597549,a. 布满的
597559,"n. 骑马, 乘坐, 乘车, 搭便车\nvt. 骑, 乘坐, 压迫, 控制\nvi. 骑马, 乘车, 漂游"
597616,"n. 骑手, (文件后的)附件, 扶手\n[化] 游码"
597625,n. 骑（马、自行车等）的人( rider的名词复数 )
597634,"n. 脊, 山脊, 山脉\n[医] 嵴, 脊, 棱线"
597686,"n. 嘲笑, 愚弄, 笑柄\nvt. 嘲笑, 嘲弄, 愚弄"
597692,"a. 荒谬的, 可笑的"
597693,"adv. 可笑, 滑稽, 荒谬"
597697,"n. 骑, 乘车, 乘, 骑术, 骑马"
597822,"a. 流行的, 盛传的, 充满的"
597825,n. 连复段
597830,"n. 浅滩, 急流, 涟漪, 弹洗\nvt. 使起涟漪, 迅速翻阅, 弹洗洗牌\nvi. 成涟漪, 飞快翻书"
597837,"n. 流氓\n[法] 暴徒, 流氓"
597845,"n. 来复枪, 步枪\nvt. 用步枪射击, 抢夺\nvi. (抱有不良意图)迅速翻查"
597868,"n. 裂口, 空隙\nvi. 裂开\nvt. 使分开, 使割开"
597877,"n. 装备, 帆装\nvt. 装配, 装扮, 给船装帆, 垄断, 操纵"
597917,"n. 索具, 装备\n[经] 提价"
597928,"n. 权利, 右边, 正义, 右派, 公正\na. 正确的, 对的, 恰当的, 正常的, 正直的, 正面的, 右方的\nadv. 正确地, 以有利结果, 一直, 直接, 向右\nvt. 扶直, 整理, 纠正, 伸冤, 使昭雪\nvi. 恢复平衡\n[计] 右, 权利"
597938,直角\n[医] 直角
598265,"a. 用右手的, 右侧的"
598277,"a. 用右手的, 向右转的, 右旋性的"
598301,"a. 完全正确的, 入时的"
598332,"a. 公正的, 正义的, 正直的\n[法] 正直的, 正当的, 正义的"
598343,"a. 合法的, 正直的, 恰当的\n[法] 正当的, 合法的, 依法有求权的"
598361,"adv. 合适地, 正当地, 正确地"
598409,"a. 坚硬的, 刚性的, 严格的, 精密的, 刻板的"
598444,"n. 坚硬, 僵化, 坚硬, 刚性, 刚度\n[化] 刚度系数"
598460,"n. 冗长的废话, 繁琐费时的手续\na. 冗长的, 无条理的"
598470,"n. 严格, 严厉, 苛刻, 严酷, 严密, 精确\n[医] 寒战, 强直, 僵硬"
598477,"a. 严厉的, 严酷的, 严格的, 苛刻的, 严密的, 精确的"
598483,"n. 严格, 严厉, 苛刻, 严酷, 严密, 精确"
598519,"vt. 搅浑, 惹怒, 使焦急"
598540,"n. 边, 轮缘, 框\nvt. 镶边, 为...装边\nvi. 形成边缘"
598588,a. 有...边缘的
598624,"n. 树皮, 壳, 外表\nvt. 削皮, 剥壳"
598647,"n. 环, 环形物, 拳击场, 戒指, 角逐, 小集团, 铃声, 钟声, 声调\nvt. 包围, 套住, 按铃, 敲钟\nvi. 成环形, 响, 鸣, 按铃, 敲钟, 回响"
598888,"a. 响亮的, 明白的, 清脆的, 干脆的\n[电] 振铃"
598904,"n. 长鬈发, 小圈, 小环"
598958,"n. 溜冰场, 室内溜冰场\nvi. 溜冰"
598981,"n. 清洗, 染发, 染发剂\nvt. 以清水冲洗, 漱, 漂清\nvi. 被漂净"
598992,n. 里约（巴西共和国的旧首都）
599018,"n. 暴动, 喧闹, 放纵\nvi. 发动, 暴动, 纵情, 放荡\nvt. 浪费, 挥霍"
599026,防暴警察\n[法] 防暴警察
